Major_Category_en,Sub_Category_en,Major_Category_ja,Sub_Category_ja,Major_Category_ko,Sub_Category_ko,Korean,Japanese,English
Characters,Other (Books),人妖部門,その他（書籍）,인요부문,기타(서적),ウワバミ,ウワバミ,Uwabami (large snake)
Characters,Other (Books),人妖部門,その他（書籍）,인요부문,기타(서적),易者,易者,The Fortune-teller
Characters,Other (Books),人妖部門,その他（書籍）,인요부문,기타(서적),抗鬱薬おじさん,抗鬱薬おじさん,antidepressant uncle
Characters,Other (Books),人妖部門,その他（書籍）,인요부문,기타(서적),なめえもん,なめえもん,Nameemon
Characters,Other (Books),人妖部門,その他（書籍）,인요부문,기타(서적),塩屋敷の旦那,塩屋敷の旦那,master of salt mansion
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),妖精（メイド妖精・ひまわり妖精 他）,妖精（メイド妖精・ひまわり妖精 他）,"Fairy (Fairy Maids, Sunflower Fairy etc.)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),幽霊（怨霊、神霊、化け化け含む）,幽霊（怨霊、神霊、化け化け含む）,"Phantom (Vengeful spirit, Divine Spirit, include Bakebake)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),毛玉,毛玉,Kedama
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),UFO（赤・青・緑、その他）,UFO（赤・青・緑、その他）,"Undefined Fantastic Object（Red, Blue, Green etc.)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),兎（玉兎、永遠亭の妖怪兎 他）,兎（玉兎、永遠亭の妖怪兎 他）,"Rabbits (Moon Rabbit, Eientei rabbits etc.)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),狸（化け狸、野鉄砲他）,狸（化け狸、野鉄砲他）,"Tanuki (Bake-danuki, Nodeppou etc.)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),狐（妖怪狐、狐の子他）,狐（妖怪狐、狐の子他）,"Kitsune (youkai kitsune, little fox etc.)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),カラス（地獄鴉、紫・文の使い魔 他）,カラス（地獄鴉、紫・文の使い魔 他）,"Crow, Raven (Hell ravens, Yukari's and Aya's familiar etc.)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),河童（山童含む）,河童（山童含む）,Kappa (include Yamawaro)
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),天狗（香霖堂の天狗、大天狗 他）,天狗（香霖堂の天狗、大天狗 他）,"Tengu (Kourindou Tengu, Great Tengu etc.)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),龍（子龍、邪龍 他）,龍（子龍、邪龍 他）,"Dragon (small Dragon, Evil Dragon etc.)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),里の人間（文花帖、求聞史紀、鈴奈庵などで登場した人間）,里の人間（文花帖、求聞史紀、鈴奈庵などで登場した人間）,"Village human (Humans who appeared in Bunkachou, Fumiki Komon, Suzunaan, etc.)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),アリスの人形（上海、蓬莱、大江戸 他）,アリスの人形（上海、蓬莱、大江戸 他）,"Alice's dolls (Shanghai, Horai, Oedo, etc.)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),華扇の動物（久米、竿打、雷獣、彭祖、人面犬 他）,華扇の動物（久米、竿打、雷獣、彭祖、人面犬 他）,"Kasen's animals (Kume, Kanda, Raijuu, Houso, Jinmenken etc.)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),神降ろしの神霊（天照、伊豆能売 他）,神降ろしの神霊（天照、伊豆能売 他）,"Haunted spirit (Amaterasu, Izunome, etc.)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),都市伝説の怪異（お菊さん、八尺さま 他）,都市伝説の怪異（お菊さん、八尺さま 他）,"Urban legend (Okiku-san, Hasshaku-sama, etc.)"
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),旧作名無し中ボス,旧作名無し中ボス,Old work nameless middle boss
Characters,Other (Mixed),人妖部門,その他（複合）,인요부문,기타(복합),C62サークルカットの娘,C62サークルカットの娘,The girl on the C62 circle cut for Comiket catalog
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,붉음보다 붉은 꿈,赤より紅い夢,A Dream More Scarlet than Red
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,꽈리처럼 붉은 혼,ほおずきみたいに紅い魂,A Soul as Scarlet as a Ground Cherry
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,요마야행,妖魔夜行,Apparitions Stalk the Night
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,루네이트 엘프,ルーネイトエルフ,Lunate Elf
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,말괄량이 연랑,おてんば恋娘,Tomboyish Girl in Love
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,상해홍차관 ~ Chinese Tea,上海紅茶館　～ Chinese Tea,Shanghai Scarlet Teahouse ~ Chinese Tea
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,메이지 17년의 상하이 앨리스,明治十七年の上海アリス,Shanghai Alice of Meiji 17
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,브와르 마법 도서관,ヴワル魔法図書館,"Voile, the Magic Library"
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,락드 걸 ~ 소녀밀실,ラクトガール　～ 少女密室,Locked Girl ~ The Girl's Sealed Room
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,메이드와 피의 회중시계,メイドと血の懐中時計,The Maid and the Pocket Watch of Blood
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,달시계 ~ 루나 다이얼,月時計　～ ルナ・ダイアル,Lunar Clock ~ Luna Dial
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,체페슈의 어린 후예,ツェペシュの幼き末裔,The Young Descendant of Tepes
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,죽은 왕녀를 위한 셉텟,亡き王女の為のセプテット,Septette for a Dead Princess
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,마법소녀들의 백년제,魔法少女達の百年祭,The Centennial Festival for Magical Girls
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,U.N.오웬은 그녀인가?,U.N.オーエンは彼女なのか？,U.N. Owen Was Her?
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,붉음보다 덧없는 영원,紅より儚い永遠,An Eternity More Transient than Scarlet
Music,Embodiment of Scarlet Devil,音楽部門,東方紅魔郷,음악부문,동방홍마향,홍루 ~ Eastern Dream...,紅楼　～ Eastern Dream...,Scarlet Chamber ~ Eastern Dream...
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,요요몽 ~ Snow or Cherry Petal,妖々夢　～ Snow or Cherry Petal,Ghostly Dream ~ Snow or Cherry Petal
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,무하유지향 ~ Deep Mountain,無何有の郷　～ Deep Mountain,Paradise ~ Deep Mountain
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,크리스탈라이즈 실버,クリスタライズシルバー,Crystallized Silver
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,토오노 환상 이야기,遠野幻想物語,The Fantastic Tales from Tono
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,댜오예쭝(withered leaf),ティアオイエツォン(withered leaf),Diao Ye Zong (withered leaf)
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,부쿠레슈티의 인형사,ブクレシュティの人形師,The Doll Maker of Bucuresti
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,인형재판 ~ 사람의 형상을 가지고 노는 소녀,人形裁判　～ 人の形弄びし少女,Doll Judgement ~ The Girl Who Played with People's Shapes
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,천공의 꽃의 도시,天空の花の都,The Capital City of Flowers in the Sky
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,유령악단 ~ Phantom Ensemble,幽霊楽団　～ Phantom Ensemble,Phantom Band ~ Phantom Ensemble
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,동방요요몽 ~ Ancient Temple,東方妖々夢　～ Ancient Temple,Eastern Ghostly Dream ~ Ancient Temple
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,"히로아리, 괴조를 쏘다 ~ Till When?",広有射怪鳥事　～ Till When?,Hiroari Shoots a Strange Bird ~ Till When?
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,얼티밋 트루스,アルティメットトゥルース,Ultimate Truth
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,"유아하게 피어라, 묵염의 벚꽃 ~ Border of Life",幽雅に咲かせ、墨染の桜　～ Border of Life,"Bloom Nobly, Ink-Black Cherry Blossom ~ Border of Life"
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,보더 오브 라이프,ボーダーオブライフ,Border of Life
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,요요발호,妖々跋扈,Spiritual Domination
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,소녀환장 ~ Necro-Fantasy,少女幻葬　～ Necro-Fantasy,A Maiden's Illusionary Funeral ~ Necro-Fantasy
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,요요발호 ~ Who done it!,妖々跋扈　～ Who done it!,Spiritual Domination ~ Who done it!
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,네크로 판타지아,ネクロファンタジア,Necrofantasia
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,봄바람의 꿈,春風の夢,Dream of a Spring Breeze
Music,Perfect Cherry Blossom,音楽部門,東方妖々夢,음악부문,동방요요몽,사쿠라사쿠라 ~ Japanize Dream...,さくらさくら　～ Japanize Dream...,"Sakura, Sakura ~ Japanize Dream..."
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,영야초 ~ Eastern Night,永夜抄　～ Eastern Night.,Eternal Night Vignette ~ Eastern Night
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,환시의 밤 ~ Ghostly Eyes,幻視の夜　～ Ghostly Eyes,Illusionary Night ~ Ghostly Eyes
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,준준추월 ~ Mooned Insect,蠢々秋月　～ Mooned Insect,Wriggling Autumn Moon ~ Mooned Insect
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,밤참새의 노랫소리 ~ Night Bird,夜雀の歌声　～ Night Bird,Song of the Night Sparrow ~ Night Bird
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,이젠 노래밖에 들리지 않아,もう歌しか聞こえない,Deaf to All but the Song
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,그리운 동방의 피 ~ Old World,懐かしき東方の血　～ Old World,Nostalgic Blood of the East ~ Old World
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,플레인 아시아,プレインエイジア,Plain Asia
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,영야의 대가 ~ Imperishable Night,永夜の報い　～ Imperishable Night,Retribution for the Eternal Night ~ Imperishable Night
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,소녀기상곡 ~ Dream Battle,少女綺想曲　～ Dream Battle,Maiden's Capriccio ~ Dream Battle
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,사랑색 마스터 스파크,恋色マスタースパーク,Love-Colored Master Spark
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,신데렐라 케이지 ~ Kagome-Kagome,シンデレラケージ　～ Kagome-Kagome,Cinderella Cage ~ Kagome-Kagome
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,광기의 눈동자 ~ Invisible Full Moon,狂気の瞳　～ Invisible Full Moon,Lunatic Eyes ~ Invisible Full Moon
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,보이지 1969,ヴォヤージュ1969,Voyage 1969
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,천년환상향 ~ History of the Moon,千年幻想郷　～ History of the Moon,Gensokyo Millennium ~ History of the Moon
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,죽취비상 ~ Lunatic Princess,竹取飛翔　～ Lunatic Princess,Flight of the Bamboo Cutter ~ Lunatic Princess
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,보이지 1970,ヴォヤージュ1970,Voyage 1970
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,익스텐드 애쉬 ~ 봉래인,エクステンドアッシュ　～ 蓬莱人,Extend Ash ~ Person of Hourai
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,"달까지 닿아라, 불사의 연기",月まで届け、不死の煙,"Reach for the Moon, Immortal Smoke"
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,달맞이꽃,月見草,Evening Primrose
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,Eternal Dream ~ 유현의 단풍나무,Eternal Dream　～ 幽玄の槭樹,Eternal Dream ~ Mystical Maple
Music,Imperishable Night,音楽部門,東方永夜抄,음악부문,동방영야초,동방요괴소정,東方妖怪小町,Eastern Youkai Beauty
Music,Immaterial and Missing Power,音楽部門,東方萃夢想,음악부문,동방췌몽상,췌몽상,萃夢想,Forgathering Dream
Music,Immaterial and Missing Power,音楽部門,東方萃夢想,음악부문,동방췌몽상,동방요연담,東方妖恋談,Eastern Mystical Tale of Romance
Music,Immaterial and Missing Power,音楽部門,東方萃夢想,음악부문,동방췌몽상,소녀기상곡 ~ Capriccio,少女綺想曲　～ Capriccio,Maiden's Capriccio
Music,Immaterial and Missing Power,音楽部門,東方萃夢想,음악부문,동방췌몽상,사랑색 매직,恋色マジック,Love-Colored Magic
Music,Immaterial and Missing Power,音楽部門,東方萃夢想,음악부문,동방췌몽상,마녀들의 무도회,魔女達の舞踏会,The Witches' Ball
Music,Immaterial and Missing Power,音楽部門,東方萃夢想,음악부문,동방췌몽상,메이드와 피의 회중시계,メイドと血の懐中時計,The Maid and the Pocket Watch of Blood
Music,Immaterial and Missing Power,音楽部門,東方萃夢想,음악부문,동방췌몽상,달시계 ~ 루나 다이얼,月時計　～ ルナ・ダイアル,Lunar Clock ~ Luna Dial
